pdf_id,dept,from_url,pdf_url
14,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/provdrs/emp/svcs/internships.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/Internships/Legal_Internship_Description_Summary.pdf
17594,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/health_welfare_services3000.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/HealthWelfare/3000_Human_Relations_Series/3026_Program%20Coord-Disability%20Services.pdf
23822,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/zba-decision---1987-present.html,https://www.cityofchicago.org/content/dam/city/depts/zlup/Administrative_Reviews_and_Approvals/Publications/ZBAsignedresolutions/1996_02FEB_signed_resolutions_OCR.pdf
18655,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/tif/lincoln_avenue_tif.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/T_077_ChavilleCondoRDA.pdf
26252,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/Job_Specification_Alpah_Order.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/JobSpecName/OPERATING_ENGINEER-GROUP_A_7743.pdf
14205,Department of Public Health,https://www.cityofchicago.org/city/en/depts/cdph/supp_info/health-protection/current_flu_situationinchicago2011.html,https://www.cityofchicago.org/content/dam/city/depts/cdph/H1N1_swine_flu/FluUpdate/FluUpdate_Week09_03112016.pdf
7560,Commission on Human Relations,https://www.cityofchicago.org/city/en/depts/cchr/supp_info/2011_rulings.html,https://www.cityofchicago.org/content/dam/city/depts/cchr/DataPortalDocs/09P002Feb162011.pdf
1892,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2000_august_bid_tabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2000BidTabs/Aug/C968000035.8.9.00.pdf
15901,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district_annual_reports2011.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/11reports/T_060_71stStonyIslandAR11.pdf
3569,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2002_prebid_conferenceattendees.html,https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2002PreBids/B2_9102705_3.pdf
2374,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2000_october_bidtabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2000BidTabs/Oct/B09646304.10.31.00.pdf
6853,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2009_prebid_conferenceattendees-julythrudecember.html,https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2009PreBids/PreBid75973.pdf
4754,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2005_february_jobordercontractsjoc.html,https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2005JOC/2005_FebruaryJOC/5382R49.pdf
8989,Commission on Human Relations,https://www.cityofchicago.org/city/en/depts/cchr/supp_info/2015Rulings.html,https://www.cityofchicago.org/content/dam/city/depts/cchr/DataPortalDocs/13H051Oct082015.pdf
25290,None,https://www.cityofchicago.org/cityarchives/procurement/auctions/auctionapril302005/index.html,https://www.cityofchicago.org/cityarchives/procurement/auctions/auctionapril302005/803.pdf
18977,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2014-water-and-sewer-main-projects/march2014.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2014constructionRpts/March/20140325_Ridgeland_08w.pdf
15307,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/annual_reports.html,https://www.cityofchicago.org/dam/city/depts/dcd/tif/08reports/T_096_CiceroArcherAR.pdf
14303,Department of Public Health,https://www.cityofchicago.org/city/en/depts/cdph/supp_info/health-protection/current_flu_situationinchicago2011.html,https://www.cityofchicago.org/dam/city/depts/cdph/H1N1_swine_flu/FluUpdate/FluUpdateWeek14Apr122013.pdf
10479,Board of Ethics,https://www.cityofchicago.org/city/en/depts/ethics/supp_info/fiduciary_duty_-ao121.html,https://www.cityofchicago.org/content/dam/city/depts/ethics/general/AO_Lobby/01033.A.pdf
8210,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2012_water_and_sewermainprojects.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2012cnstRpts/april/20120413_MobileMulligan_23w.pdf
3511,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2002_november_bidtabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2002BidTabs/Nov/PG12000201.11.8.02.pdf
22769,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/redevelopment_plans.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/plans/T_136_47thStateRDP.pdf
8297,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2012_water_and_sewermainprojects.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2012cnstRpts/JanFeb/20120209_Elston01wd.pdf
17139,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2014-water-and-sewer-main-projects/february2014.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2014constructionRpts/February/20140224_George_Ridgeway_Lawndale_30w.pdf
3871,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2003_july_bid_tabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2003BidTabs/Jul/7-8-03B1968320303034.pdf
13636,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/tif/clark_street_ridgeavenuetif.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/T_074_RavenswoodSrCOC.pdf
7853,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2012_prebid_conferenceattendees.html,https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2012PreBids/PreBid105615.pdf
21158,Department of Business Affairs and Consumer Protection,https://www.cityofchicago.org/city/en/depts/bacp/supp_info/taxi_industry_notices.html,https://www.cityofchicago.org/content/dam/city/depts/bacp/publicvehicleinfo/publicvehicleindustrynotices/14-094americanacademyofophthalmology2014.pdf
9719,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/tif/73rd_university_tif.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/T_145_ComerGardenCL.pdf
15548,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district_annual_reports2008.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/08reports/T_083_WestIrvingParkAR.pdf
382,Department of Public Health,https://www.cityofchicago.org/city/en/depts/cdph/provdrs/inspections_and_permitting/svcs/apply_for_an_airqualitypermit.html,https://www.cityofchicago.org/content/dam/city/depts/cdph/food_env/REVISEDFORMMVR.pdf
23832,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/zba-decision---1987-present.html,https://www.cityofchicago.org/content/dam/city/depts/zlup/Administrative_Reviews_and_Approvals/Publications/ZBAsignedresolutions/1996_10OCT_signed_resolutions_OCR.pdf
11772,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2016_water_and_sewer_projects/August2016.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2016construction/aug_2016/20160805_StLouiss2_18w.pdf
12153,Office of Budget and Management,https://www.cityofchicago.org/city/en/depts/obm/supp_info/annual-budget-recommendations---documents.html,https://www.cityofchicago.org/content/dam/city/depts/obm/supp_info/2018Budget/2018_Budget_Ordinance.pdf
18178,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2015_water_and_sewer_projects/july2015.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2015construction/July%202015/20150707_116th_118th_34w.pdf
12723,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/chicago_developmentfund.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/agendas/CDF_Governing_Board_Agenda_18_July_2017.pdf
4477,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2004_november_jobordercontractsjoc.html,https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2004JOC/2004_NovemberJOC/T24377R92NOV.pdf
3052,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2001_september_bidtabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2001BidTabs/Sep/B19462902.9.19.01.pdf
7885,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2012_prebid_conferenceattendees.html,https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2012PreBids/PreBid110806.pdf
24852,Board of Ethics,https://www.cityofchicago.org/city/en/depts/ethics/provdrs/reg/svcs/vies_non-requireddisclosures21.html,https://www.cityofchicago.org/content/dam/city/depts/ethics/general/Disclosures-Not-Required/2015/Silverstein-021815NR.pdf
3812,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2003_job_order_contractsjoc.html,https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2003JOC/2003_JulyJOC/T26464_72.pdf
8200,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2012_water_and_sewermainprojects.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2012cnstRpts/may/20120501_74thSt_4w.pdf
16591,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district-annual-reports--2015-.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/15reports/T_103_LakeCalumetAR15.pdf
21771,Department of Finance,https://www.cityofchicago.org/city/en/depts/fin/supp_info/rhbc/retiree_healthcarebenefitscommissionjune222012.html,https://www.cityofchicago.org/content/dam/city/depts/fin/supp_info/Benefits/RHBC/062212/subrogation.pdf
5847,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2007_november_jobordercontractsjoc.html,https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2007JOC/2007_NovemberJOC/8866-145.pdf
1417,Department of Business Affairs and Consumer Protection,https://www.cityofchicago.org/city/en/depts/bacp/provdrs/public_way.html,https://www.cityofchicago.org/dam/city/depts/bacp/pwusigns/listoflicensedsigncontractors.pdf
5465,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2006_prebid_conferenceattendeesjulythrudecember.html,https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2006PreBids/46233PreBid.pdf
12666,Department of Business Affairs and Consumer Protection,https://www.cityofchicago.org/city/en/depts/bacp/supp_info/certification_ofscalesandotherweighingandmeasuringdevices.html,https://www.cityofchicago.org/content/dam/city/depts/bacp/general/scalesaddendumupdated03272014.pdf
7487,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2011_prebid_conferenceattendees.html,https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2011PreBids/PreBid95248.pdf
3485,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2002_may_bid_tabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2002BidTabs/May/B25708405.5.3.02.pdf
6011,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2007_prebid_conferenceattendeesjulythrudecember.html,https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2007PreBids/PreBid52424.pdf
19289,Commission on Human Relations,https://www.cityofchicago.org/city/en/depts/cchr/supp_info/mayoral_proclamations.html,https://www.cityofchicago.org/content/dam/city/depts/cchr/Proclamations/2015LGBTVeteransOfAmericaDay.pdf
2827,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2001_june_bid_tabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2001BidTabs/Jun/B19134708.6.5.01.pdf
2040,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2000_july_bid_tabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2000BidTabs/Jul/PH60530001.7.18.00.pdf
1743,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/tif/119th_halsted_tif.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/T_114_KennedyJordanCDCPAR.pdf
5238,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2006_june_job_ordercontracts.html,https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2006JOC/2006_JuneJOC/6072_139.pdf
12762,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/chicago_developmentfund.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/agendas/CDGoverBAge3Octob201MeetiFINAL.pdf
14810,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district_annual_reports2005.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/05reports/T_120_45thWesternAR05.pdf
6732,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2009_non-competitiveprocurements.html,https://www.cityofchicago.org/content/dam/city/depts/dps/SoleSource/NCRB_2009/11_Nov2009/ThermalChicagoCorporation.pdf
853,Department of Family & Support Services,https://www.cityofchicago.org/city/en/depts/fss/provdrs/senior/svcs/assisted_living_information.html,https://www.cityofchicago.org/content/dam/city/depts/fss/supp_info/AssistedLiving/ltcnorthwest.pdf
11651,Department of Finance,https://www.cityofchicago.org/city/en/depts/fin/supp_info/public_private_partnerships/asset_lease_agreements.html,https://www.cityofchicago.org/content/dam/city/depts/fin/supp_info/AssetLeaseAgreements/MeteredParking/ParkingMetersLLCFinancialStatement2010.pdf
